,Date,Price,Low,High
3383,2013-06-17,278.06,275.64999,280.20001
3384,2013-06-18,281.76001,278.10999,282.91
3385,2013-06-19,278.16,277.87,283.34
3386,2013-06-20,273.44,272.39001,278.60001
3387,2013-06-21,273.35999,269.79001,275.8399
3388,2013-06-24,270.60999,265.0,273.16
3389,2013-06-25,272.08801,269.0,273.47
3390,2013-06-26,277.57001,273.50009,277.98001
3391,2013-06-27,277.54999,274.54001,280.20001
3392,2013-06-28,277.69,276.19,279.82999
3393,2013-07-01,282.10001,277.16,283.29001
3394,2013-07-02,283.73001,280.59,286.57999
3395,2013-07-03,284.03,282.0,285.39999
3396,2013-07-05,285.88,282.07001,286.37991
3397,2013-07-08,290.59,286.14001,291.67001
3398,2013-07-09,291.53,288.01001,292.57001
3399,2013-07-10,292.32999,289.39999,293.34
3400,2013-07-11,299.66,292.10001,300.69
3401,2013-07-12,307.54999,298.5,307.54999
3402,2013-07-15,306.57001,304.35001,307.98999
3403,2013-07-16,306.87,305.5119,309.39001
3404,2013-07-17,308.69,305.69,308.79999
3405,2013-07-18,304.10999,301.87,306.34079
3406,2013-07-19,305.23001,301.91,305.79001
3407,2013-07-22,303.48001,302.0,309.25
3408,2013-07-23,301.06,300.56,305.06
3409,2013-07-24,298.94,298.04001,303.84
3410,2013-07-25,303.39999,296.75,304.5
3411,2013-07-26,312.01001,295.54999,313.62
3412,2013-07-29,306.10001,305.89999,313.0
3413,2013-07-30,302.41,301.57001,309.78329
3414,2013-07-31,301.22,301.0,305.14999
3415,2013-08-01,305.57001,298.905,306.20999
3416,2013-08-02,304.20999,301.5,305.32999
3417,2013-08-05,300.98999,298.29999,303.62
3418,2013-08-06,300.75,297.51999,301.35999
3419,2013-08-07,296.91,296.14999,300.98999
3420,2013-08-08,295.73999,292.55011,298.51999
3421,2013-08-09,297.26001,294.29871,299.26999
3422,2013-08-12,296.69,295.26001,299.07999
3423,2013-08-13,293.97,290.67001,296.37
3424,2013-08-14,291.34,290.54001,294.29001
3425,2013-08-15,286.47,285.14999,289.29999
3426,2013-08-16,284.82001,284.5,288.32999
3427,2013-08-19,285.57001,283.48001,289.56
3428,2013-08-20,287.09,285.73999,289.51501
3429,2013-08-21,284.57001,283.82999,288.5
3430,2013-08-22,289.73001,284.79999,289.87
3431,2013-08-23,290.01001,287.89999,291.5
3432,2013-08-26,286.20999,285.6207,291.0499
3433,2013-08-27,280.92999,279.73999,285.28
3434,2013-08-28,281.57999,279.32999,283.0
3435,2013-08-29,283.98001,280.0,285.98001
3436,2013-08-30,280.98001,280.0,284.87
3437,2013-09-03,288.79999,284.17001,291.39001
3438,2013-09-04,293.64001,287.57999,295.23001
3439,2013-09-05,294.10001,292.70999,297.0
3440,2013-09-06,295.85999,290.79999,298.88
3441,2013-09-09,299.70999,296.60001,299.95999
3442,2013-09-10,300.35999,297.22,301.0
3443,2013-09-11,299.64001,297.84,301.85999
3444,2013-09-12,298.85999,297.66101,302.0
3445,2013-09-13,297.92001,296.20099,300.22
3446,2013-09-16,296.06,295.26001,301.0
3447,2013-09-17,304.17001,296.0101,304.64999
3448,2013-09-18,312.034,302.91,312.73999
3449,2013-09-19,312.06,311.04001,314.54001
3450,2013-09-20,316.34,312.41,320.57001
3451,2013-09-23,311.48999,308.771,315.89999
3452,2013-09-24,314.13,311.28,318.0799
3453,2013-09-25,312.64999,310.75,316.70999
3454,2013-09-26,318.12,313.26001,319.37
3455,2013-09-27,316.01001,313.35001,317.20999
3456,2013-09-30,312.64001,311.06,315.31
3457,2013-10-01,320.95001,313.64999,321.0
3458,2013-10-02,320.51001,317.51999,321.73001
3459,2013-10-03,314.76001,313.01999,322.92001
3460,2013-10-04,319.04001,312.62,319.20001
3461,2013-10-07,310.03,309.73999,315.3399
3462,2013-10-08,303.23001,300.26999,311.54501
3463,2013-10-09,298.23001,296.5025,303.4978
3464,2013-10-10,305.17401,302.59009,306.70001
3465,2013-10-11,310.88901,303.84,310.92999
3466,2013-10-14,310.70001,307.0,311.64499
3467,2013-10-15,306.39999,305.26001,310.79001
3468,2013-10-16,310.48999,305.55399,310.79999
3469,2013-10-17,310.76999,305.23999,311.0
3470,2013-10-18,328.931,316.75,331.89001
3471,2013-10-21,326.44,323.79999,330.0
3472,2013-10-22,332.54001,325.67999,337.10999
3473,2013-10-23,326.75601,324.06009,331.72
3474,2013-10-24,332.20999,326.75,332.6499
3475,2013-10-25,363.39001,352.62,368.39999
3476,2013-10-28,358.16,357.20001,362.75
3477,2013-10-29,362.70001,356.29001,362.89001
3478,2013-10-30,361.07999,358.64999,365.0
3479,2013-10-31,364.03,359.0,366.0
3480,2013-11-01,359.00201,356.10001,365.76999
3481,2013-11-04,358.73999,354.39999,361.0
3482,2013-11-05,358.892,354.84,360.17001
3483,2013-11-06,356.17999,354.5,362.87
3484,2013-11-07,343.56,341.88,357.89999
3485,2013-11-08,350.31,344.04001,351.04999
3486,2013-11-11,354.37799,348.06,355.37
3487,2013-11-12,349.53,347.28201,355.4826
3488,2013-11-13,356.22,345.67999,356.22
3489,2013-11-14,367.396,356.42999,368.94
3490,2013-11-15,369.17001,365.54999,372.89999
3491,2013-11-18,366.17999,364.67001,373.48999
3492,2013-11-19,364.94,362.5,368.78
3493,2013-11-20,362.57001,360.45001,367.56
3494,2013-11-21,368.92001,363.29999,369.25
3495,2013-11-22,372.31,366.31,374.5
3496,2013-11-25,376.64001,373.17999,377.79001
3497,2013-11-26,381.37,374.8175,382.5
3498,2013-11-27,386.70999,382.61099,387.0
3499,2013-11-29,393.62,388.62,394.09991
3500,2013-12-02,392.29999,389.10001,399.0
3501,2013-12-03,384.66,383.10001,390.94901
3502,2013-12-04,385.95999,381.49139,389.69
3503,2013-12-05,384.48999,381.371,386.64999
3504,2013-12-06,386.95001,383.82999,388.35001
3505,2013-12-09,384.89001,382.57001,388.20999
3506,2013-12-10,387.78,383.01999,389.06
3507,2013-12-11,382.19,382.0,388.98001
3508,2013-12-12,381.25,379.5,385.0
3509,2013-12-13,384.23999,383.79999,389.42001
3510,2013-12-16,388.97,385.0,391.70001
3511,2013-12-17,387.64999,386.5,391.35999
3512,2013-12-18,395.95999,383.10001,396.29999
3513,2013-12-19,395.19,392.60001,397.29001
3514,2013-12-20,402.20001,395.78,404.72
3515,2013-12-23,402.92001,399.20001,405.0
3516,2013-12-24,399.20001,396.37,403.72491
3517,2013-12-26,404.39001,396.81,404.51999
3518,2013-12-27,398.07999,396.25,405.63
3519,2013-12-30,393.37,392.45001,399.92001
3520,2013-12-31,398.79001,393.79999,398.82999
3521,2014-01-02,397.97,394.01999,399.35999
3522,2014-01-03,396.44,396.22,402.70999
3523,2014-01-06,393.63,388.42001,397.0
3524,2014-01-07,398.03,394.29001,398.47
3525,2014-01-08,401.92001,396.04001,403.0
3526,2014-01-09,401.01001,398.44,406.89001
3527,2014-01-10,397.66,393.79999,403.76401
3528,2014-01-13,390.98001,388.45001,399.78
3529,2014-01-14,397.54001,391.29001,398.63
3530,2014-01-15,395.87,392.534,399.31
3531,2014-01-16,395.79999,389.41,399.29001
3532,2014-01-17,399.60999,393.66,403.48999
3533,2014-01-21,407.04999,401.60001,407.79999
3534,2014-01-22,404.54001,402.0,408.06
3535,2014-01-23,399.87,397.79001,406.17001
3536,2014-01-24,387.60001,387.26999,400.20001
3537,2014-01-27,386.28,380.48999,394.10001
3538,2014-01-28,394.42999,387.12,394.73999
3539,2014-01-29,384.20001,383.23999,392.85001
3540,2014-01-30,403.01001,387.70001,406.25
3541,2014-01-31,358.69,357.76001,375.45001
3542,2014-02-03,346.14999,340.10001,360.85001
3543,2014-02-04,347.95001,344.01999,353.9975
3544,2014-02-05,346.45001,337.73001,349.37
3545,2014-02-06,354.59,347.40302,354.82001
3546,2014-02-07,361.07999,352.48999,361.79999
3547,2014-02-10,360.87,359.35001,365.0
3548,2014-02-11,361.79001,356.25,363.60999
3549,2014-02-12,349.25,346.32001,357.75
3550,2014-02-13,357.20001,346.5,357.20001
3551,2014-02-14,357.35001,353.35001,359.34
3552,2014-02-18,353.64999,349.45001,355.73001
3553,2014-02-19,347.38,346.10001,354.54001
3554,2014-02-20,349.79999,344.38,350.45999
3555,2014-02-21,346.76001,346.75,354.14099
3556,2014-02-24,351.78,343.29001,353.0
3557,2014-02-25,358.32001,351.57999,361.07999
3558,2014-02-26,359.79999,357.17001,364.75
3559,2014-02-27,360.13,355.5,360.59
3560,2014-02-28,362.10001,357.08401,365.86499
3561,2014-03-03,359.78,354.48001,360.95999
3562,2014-03-04,363.89999,362.45999,365.67999
3563,2014-03-05,372.37,363.89999,372.728
3564,2014-03-06,372.16,368.89999,375.32999
3565,2014-03-07,372.06,369.53101,374.98999
3566,2014-03-10,370.53,367.0,372.73001
3567,2014-03-11,368.82001,367.28,372.79999
3568,2014-03-12,370.64001,363.60999,371.16
3569,2014-03-13,371.51001,368.07999,383.10999
3570,2014-03-14,373.73999,371.54999,378.56799
3571,2014-03-17,375.04001,374.88,378.85001
3572,2014-03-18,378.76999,375.0,379.0
3573,2014-03-19,373.23001,369.42001,379.0
3574,2014-03-20,368.97,366.22,373.0
3575,2014-03-21,360.62,358.39999,372.84
3576,2014-03-24,351.85001,348.60001,361.5
3577,2014-03-25,354.70999,348.84,358.97
3578,2014-03-26,343.41,343.39999,357.60001
3579,2014-03-27,338.47,330.88,343.99991
3580,2014-03-28,338.29001,336.07999,347.0
3581,2014-03-31,336.36499,334.06,346.29001
3582,2014-04-01,342.98999,338.0,344.42999
3583,2014-04-02,341.95999,340.38,348.29501
3584,2014-04-03,333.62,328.45999,342.5
3585,2014-04-04,323.0,315.60999,335.44
3586,2014-04-07,317.76001,313.13,324.94
3587,2014-04-08,327.07001,318.44,328.0
3588,2014-04-09,331.80499,322.5,332.17999
3589,2014-04-10,317.10999,316.5,331.0
3590,2014-04-11,311.73001,309.5,316.5
3591,2014-04-14,315.91,311.28,320.48001
3592,2014-04-15,316.07999,305.5,318.28
3593,2014-04-16,323.67999,314.70999,324.0
3594,2014-04-17,324.91,319.76001,328.66
3595,2014-04-21,330.87,322.31,331.1499
3596,2014-04-22,329.32001,328.94,337.5
3597,2014-04-23,324.57999,323.39001,333.13
3598,2014-04-24,337.14999,322.95001,337.39999
3599,2014-04-25,303.82999,302.70999,316.48999
3600,2014-04-28,296.57999,288.0,304.39001
3601,2014-04-29,300.38,290.45001,301.84
3602,2014-04-30,304.13,298.10001,304.56
3603,2014-05-01,307.89001,304.0,310.48001
3604,2014-05-02,308.01001,304.31,313.29001
3605,2014-05-05,310.04999,305.0,310.23001
3606,2014-05-06,297.38,297.04001,309.81
3607,2014-05-07,292.70999,286.67999,296.39999
3608,2014-05-08,288.32001,287.23001,295.87839
3609,2014-05-09,292.23999,284.38,293.67999
3610,2014-05-12,302.85999,294.16,303.34
3611,2014-05-13,304.64001,300.75,305.60001
3612,2014-05-14,297.62,296.66,304.64001
3613,2014-05-15,295.19,290.38,299.20001
3614,2014-05-16,297.70001,291.54999,298.88
3615,2014-05-19,296.755,293.81,299.0
3616,2014-05-20,301.19,296.75,304.45999
3617,2014-05-21,305.01001,301.52011,305.95999
3618,2014-05-22,304.91,303.01001,308.54001
3619,2014-05-23,312.23999,304.89999,312.35001
3620,2014-05-27,310.82001,307.38,314.62961
3621,2014-05-28,310.16,307.42001,313.82001
3622,2014-05-29,313.78,310.20001,314.87
3623,2014-05-30,312.54999,307.57001,314.64999
3624,2014-06-02,308.84,307.0,312.60001
3625,2014-06-03,307.19,305.07001,307.92001
3626,2014-06-04,306.78,303.84,309.5
3627,2014-06-05,323.57001,306.89999,327.94
3628,2014-06-06,329.67001,324.92999,330.88
3629,2014-06-09,327.5,325.64999,333.0
3630,2014-06-10,332.41,327.5,335.5
3631,2014-06-11,335.20001,333.8772,340.71991
3632,2014-06-12,325.91,324.66,335.54999
3633,2014-06-13,326.26999,323.52621,329.298
3634,2014-06-16,327.62,323.51999,328.69449
3635,2014-06-17,325.62,325.23001,331.34
3636,2014-06-18,334.38,325.0,335.75
3637,2014-06-19,327.0,325.98001,338.89999
3638,2014-06-20,324.20001,320.42001,328.22
3639,2014-06-23,327.23999,321.41,327.54999
3640,2014-06-24,324.16,322.73801,329.73001
3641,2014-06-25,327.44,321.73999,328.14999
3642,2014-06-26,325.69,322.13,328.64999
3643,2014-06-27,324.57001,323.26999,326.51999
3644,2014-06-30,324.78,322.23999,326.98001
3645,2014-07-01,332.39001,325.10001,333.20001
3646,2014-07-02,332.85001,331.66,336.76001
3647,2014-07-03,337.492,333.07999,338.29999
3648,2014-07-07,333.54999,332.51999,337.54999
3649,2014-07-08,323.81,321.39999,333.73969
3650,2014-07-09,329.97,323.14999,330.20001
3651,2014-07-10,327.92001,322.64999,329.98001
3652,2014-07-11,346.20001,334.70999,347.0
3653,2014-07-14,355.32001,345.35599,355.76999
3654,2014-07-15,354.44,349.39999,355.59
3655,2014-07-16,355.89999,353.0,359.32001
3656,2014-07-17,352.45401,351.38,356.95999
3657,2014-07-18,358.66,352.07999,359.67999
3658,2014-07-21,359.76001,356.72,361.70999
3659,2014-07-22,360.84,355.25,362.92999
3660,2014-07-23,358.14001,356.62,360.63
3661,2014-07-24,358.60999,358.51999,364.85001
3662,2014-07-25,324.01001,314.76001,324.87
3663,2014-07-28,320.41,316.5,324.82001
3664,2014-07-29,320.0,319.5,322.8999
3665,2014-07-30,322.51001,318.5,322.73001
3666,2014-07-31,312.98999,311.85999,320.68359
3667,2014-08-01,307.06,304.58801,315.82999
3668,2014-08-04,313.64999,308.5,316.17999
3669,2014-08-05,312.32001,310.06,314.54999
3670,2014-08-06,313.89001,310.20001,315.78
3671,2014-08-07,311.45001,309.655,315.87741
3672,2014-08-08,316.79999,310.66,317.32001
3673,2014-08-11,318.32999,316.88,320.38
3674,2014-08-12,319.32001,316.95001,321.31
3675,2014-08-13,326.28,326.14001,331.72
3676,2014-08-14,333.20999,326.70999,334.09
3677,2014-08-15,333.63,328.32001,335.0
3678,2014-08-18,334.53,333.76999,337.79999
3679,2014-08-19,335.13,333.01001,335.81
3680,2014-08-20,335.78,334.022,337.16
3681,2014-08-21,332.91,332.23001,336.582
3682,2014-08-22,331.59,330.79999,334.07999
3683,2014-08-25,334.01999,332.70999,336.76999
3684,2014-08-26,341.82999,334.54999,344.35999
3685,2014-08-27,343.17999,341.34,346.67001
3686,2014-08-28,340.01999,338.79999,341.79001
3687,2014-08-29,339.04001,337.67999,341.81989
3688,2014-09-02,342.38,337.15869,342.5
3689,2014-09-03,339.0,337.54999,343.26999
3690,2014-09-04,345.95001,343.57999,349.38
3691,2014-09-05,346.38,342.5,346.827
3692,2014-09-08,342.34,339.04001,345.81
3693,2014-09-09,329.75,329.17999,341.76001
3694,2014-09-10,331.32999,328.82001,334.98001
3695,2014-09-11,330.51999,326.39001,333.01001
3696,2014-09-12,331.19,328.79001,332.89001
3697,2014-09-15,323.89001,319.0,331.32999
3698,2014-09-16,327.76001,320.10001,329.48001
3699,2014-09-17,324.0,321.51999,328.0
3700,2014-09-18,325.0,323.71051,327.10001
3701,2014-09-19,331.32001,325.57001,332.75589
3702,2014-09-22,324.5,321.06,329.48999
3703,2014-09-23,323.63,321.25,327.60001
3704,2014-09-24,328.20999,319.56,329.44
3705,2014-09-25,321.92999,321.39999,328.54001
3706,2014-09-26,323.20999,317.64001,323.5
3707,2014-09-29,321.82001,319.0,323.75
3708,2014-09-30,322.44,318.51001,323.42999
3709,2014-10-01,317.45999,315.54999,322.16501
3710,2014-10-02,318.41,311.31,318.53
3711,2014-10-03,322.73999,319.53,325.16
3712,2014-10-06,322.20001,319.60001,324.13
3713,2014-10-07,316.98001,316.67001,322.0
3714,2014-10-08,322.70001,314.14001,324.10999
3715,2014-10-09,315.37,314.51999,322.271
3716,2014-10-10,311.39001,311.38,317.76999
3717,2014-10-13,306.45001,303.47,313.20001
3718,2014-10-14,308.31,305.75,312.23999
3719,2014-10-15,305.97,299.10199,307.89999
3720,2014-10-16,302.85999,293.82999,306.82001
3721,2014-10-17,303.64001,302.72,309.20001
3722,2014-10-20,306.20999,302.01999,306.53
3723,2014-10-21,315.32999,307.07001,315.64001
3724,2014-10-22,312.97,312.64001,318.98001
3725,2014-10-23,313.17999,311.39999,316.79999
3726,2014-10-24,287.06,284.0,293.81
3727,2014-10-27,289.97,285.01999,290.42001
3728,2014-10-28,295.59,289.76001,298.0
3729,2014-10-29,294.12,293.0701,299.60999
3730,2014-10-30,299.07001,292.35999,299.73999
3731,2014-10-31,305.45999,301.5,305.72
3732,2014-11-03,305.72,303.23999,308.01001
3733,2014-11-04,302.81,300.17001,304.25
3734,2014-11-05,296.51999,294.16,304.0
3735,2014-11-06,296.64001,292.29001,297.0
3736,2014-11-07,299.85999,296.29001,299.98999
3737,2014-11-10,305.10999,300.0,305.79901
3738,2014-11-11,312.01001,303.646,312.38
3739,2014-11-12,311.51001,308.79001,312.57999
3740,2014-11-13,316.48001,311.51001,317.89001
3741,2014-11-14,327.82001,316.401,332.88
3742,2014-11-17,323.04999,318.03,328.0
3743,2014-11-18,324.92999,323.25,329.56
3744,2014-11-19,326.54001,324.01999,328.39999
3745,2014-11-20,330.54001,323.32999,332.67001
3746,2014-11-21,332.63,331.47,338.32999
3747,2014-11-24,335.64001,333.60001,337.39001
3748,2014-11-25,335.04001,331.28,336.33249
3749,2014-11-26,333.57001,331.75,334.64999
3750,2014-11-28,338.64001,336.03,341.26001
3751,2014-12-01,326.0,325.92999,340.64001
3752,2014-12-02,326.31,323.25,327.92999
3753,2014-12-03,316.5,314.35999,326.76999
3754,2014-12-04,316.92999,313.47,318.59
3755,2014-12-05,312.63,310.84,316.92999
3756,2014-12-08,306.64001,304.82101,316.56
3757,2014-12-09,312.5,301.14001,313.63901
3758,2014-12-10,305.84,304.67999,313.19
3759,2014-12-11,307.35999,306.01001,312.64001
3760,2014-12-12,307.32001,303.01001,310.63989
3761,2014-12-15,306.07001,302.14999,310.85999
3762,2014-12-16,295.06,295.01001,304.48999
3763,2014-12-17,298.88,293.03,299.67001
3764,2014-12-18,297.73001,293.25,304.5
3765,2014-12-19,299.89999,295.51999,301.54001
3766,2014-12-22,306.54001,301.94,307.35999
3767,2014-12-23,306.285,303.25201,307.48999
3768,2014-12-24,303.03,302.875,307.0
3769,2014-12-26,309.09,303.81,310.77991
3770,2014-12-29,312.04001,306.57999,314.26999
3771,2014-12-30,310.29999,309.34,313.94
3772,2014-12-31,310.35001,310.01001,312.98001
3773,2015-01-02,308.51999,306.96011,314.75
3774,2015-01-05,302.19,300.85001,308.38
3775,2015-01-06,295.29001,292.38,303.0
3776,2015-01-07,298.42001,295.32999,301.28
3777,2015-01-08,300.45999,296.10999,303.14001
3778,2015-01-09,296.92999,296.67999,302.87
3779,2015-01-12,291.41,289.28101,298.51001
3780,2015-01-13,294.73999,293.23001,301.49759
3781,2015-01-14,293.26999,286.50299,295.91
3782,2015-01-15,286.95001,286.815,295.99951
3783,2015-01-16,290.73999,285.25,290.79001
3784,2015-01-20,289.44,286.39001,293.35989
3785,2015-01-21,297.25,287.26001,306.0
3786,2015-01-22,310.32001,300.0,312.25
3787,2015-01-23,312.39001,307.72,316.92999
3788,2015-01-26,309.66,307.52011,313.0
3789,2015-01-27,306.75,302.625,310.24301
3790,2015-01-28,303.91,303.79999,311.51001
3791,2015-01-29,311.78,299.32999,312.79999
3792,2015-01-30,354.53,340.73999,359.5
3793,2015-02-02,364.47,350.01001,365.0
3794,2015-02-03,363.54999,360.20999,367.81699
3795,2015-02-04,364.75,358.23001,367.5
3796,2015-02-05,373.89001,365.89999,378.79999
3797,2015-02-06,374.28,371.01001,375.9899
3798,2015-02-09,370.56,367.20001,374.41
3799,2015-02-10,372.995,368.51001,374.29999
3800,2015-02-11,375.14001,371.10001,377.10001
3801,2015-02-12,377.17001,373.14999,378.51001
3802,2015-02-13,381.82999,377.01001,383.0
3803,2015-02-17,375.42999,372.67001,379.98499
3804,2015-02-18,373.37,372.85001,376.73999
3805,2015-02-19,378.995,373.42999,381.88
3806,2015-02-20,383.66,375.84,383.70001
3807,2015-02-23,380.14001,378.0,384.54001
3808,2015-02-24,378.59,376.16,380.48001
3809,2015-02-25,385.37,376.54001,387.85001
3810,2015-02-26,384.79999,383.28,389.37
3811,2015-02-27,380.16,379.79001,385.98999
3812,2015-03-02,385.655,379.48099,385.89999
3813,2015-03-03,384.60999,381.60101,386.10001
3814,2015-03-04,382.72,382.19,387.89999
3815,2015-03-05,387.82999,383.89001,388.41821
3816,2015-03-06,380.09,378.88,387.0
3817,2015-03-09,378.56,375.28,379.32999
3818,2015-03-10,369.51001,369.17999,377.76999
3819,2015-03-11,366.37,366.26001,373.35001
3820,2015-03-12,374.23999,367.51999,375.5
3821,2015-03-13,370.57999,366.67999,373.98999
3822,2015-03-16,373.35001,366.72,373.94
3823,2015-03-17,371.92001,369.64001,374.5
3824,2015-03-18,375.13501,366.70001,375.98999
3825,2015-03-19,373.23999,372.19,377.10999
3826,2015-03-20,378.48999,375.92001,379.37
3827,2015-03-23,375.10999,374.94,381.76999
3828,2015-03-24,374.09,372.26999,375.23999
3829,2015-03-25,370.95999,370.285,380.5
3830,2015-03-26,367.35001,365.64999,371.39999
3831,2015-03-27,370.56,366.57339,373.17001
3832,2015-03-30,374.59,371.54999,376.12
3833,2015-03-31,372.10001,371.51001,377.70001
3834,2015-04-01,370.255,368.34,373.16
3835,2015-04-02,372.25,369.0,373.28
3836,2015-04-06,377.04001,369.35999,380.20001
3837,2015-04-07,374.41,374.03,379.31
3838,2015-04-08,381.20001,374.64999,381.57999
3839,2015-04-09,383.54001,378.79501,384.42001
3840,2015-04-10,382.64999,381.31509,387.12
3841,2015-04-13,382.35999,380.14001,385.28
3842,2015-04-14,385.10999,381.21011,387.81
3843,2015-04-15,383.45001,381.64001,385.78
3844,2015-04-16,386.04001,383.54999,387.45001
3845,2015-04-17,375.56,374.39999,383.56
3846,2015-04-20,389.51001,377.0,391.94
3847,2015-04-21,391.17999,386.79999,394.60001
3848,2015-04-22,389.79999,388.0,394.28
3849,2015-04-23,389.98999,386.14999,391.88
3850,2015-04-24,445.10001,439.0,452.64999
3851,2015-04-27,438.56,437.41,446.98999
3852,2015-04-28,429.31,428.04001,439.0
3853,2015-04-29,429.37,426.03,434.23999
3854,2015-04-30,421.78,419.23999,431.75
3855,2015-05-01,422.87,416.0,425.64001
3856,2015-05-04,423.04001,422.42001,429.76999
3857,2015-05-05,421.19,421.01999,427.51001
3858,2015-05-06,419.10001,414.54999,422.71649
3859,2015-05-07,426.88,422.85001,428.5
3860,2015-05-08,433.69,430.17401,435.20001
3861,2015-05-11,432.85001,431.37,439.0
3862,2015-05-12,431.01999,426.70999,433.25
3863,2015-05-13,426.87,425.79999,433.52802
3864,2015-05-14,432.28,427.01001,433.0
3865,2015-05-15,426.0,424.29999,430.39621
3866,2015-05-18,425.23999,421.45999,427.26999
3867,2015-05-19,421.70999,420.63,428.23999
3868,2015-05-20,423.85999,418.35999,427.10001
3869,2015-05-21,431.63,428.0,436.89999
3870,2015-05-22,427.63,427.60999,432.44
3871,2015-05-26,425.47,422.0,427.0
3872,2015-05-27,431.42001,425.01001,431.85001
3873,2015-05-28,426.57001,425.47,431.35001
3874,2015-05-29,429.23001,427.23001,432.5
