PERMNO,date,BIDLO,ASKHI,PRC,vwretd
84788,2012-07-09,223.45000,226.00000,225.05000,-0.002205
84788,2012-07-10,218.28000,227.14000,219.50000,-0.008822
84788,2012-07-11,215.34000,221.74001,218.37000,-0.000289
84788,2012-07-12,212.61000,217.30000,215.36000,-0.004883
84788,2012-07-13,213.88000,219.31000,218.39000,0.015273
84788,2012-07-16,214.46001,218.31000,216.00999,-0.002483
84788,2012-07-17,213.96001,217.94000,216.92999,0.006712
84788,2012-07-18,215.71001,218.67000,217.47000,0.006264
84788,2012-07-19,220.69000,227.50000,226.17000,0.002841
84788,2012-07-20,225.29500,229.39000,228.28999,-0.009926
84788,2012-07-23,221.53999,226.58000,226.00999,-0.010173
84788,2012-07-24,221.23000,226.61000,223.03999,-0.009435
84788,2012-07-25,215.91000,222.50000,217.05000,0.000714
84788,2012-07-26,214.95000,221.45000,220.00999,0.015526
84788,2012-07-27,224.50000,238.34000,237.32001,0.018968
84788,2012-07-30,234.07001,240.74001,236.09000,-0.000766
84788,2012-07-31,231.61000,236.30000,233.30000,-0.004999
84788,2012-08-01,230.70010,234.38000,232.09000,-0.004477
84788,2012-08-02,228.66000,234.34000,230.81000,-0.007301
84788,2012-08-03,233.03000,236.49001,234.97000,0.019248
84788,2012-08-06,233.81000,235.74001,233.99001,0.003536
84788,2012-08-07,233.25000,238.00000,236.56000,0.006365
84788,2012-08-08,233.59200,236.45000,234.38000,0.000180
84788,2012-08-09,233.50000,235.99001,234.06000,0.001650
84788,2012-08-10,231.42999,234.85001,232.75000,0.001869
84788,2012-08-13,231.00000,234.36760,232.44000,-0.001885
84788,2012-08-14,232.62070,236.72000,233.19000,-0.000017
84788,2012-08-15,232.25000,238.14000,237.42000,0.002746
84788,2012-08-16,236.20000,242.82500,241.55000,0.007912
84788,2012-08-17,240.47000,243.35001,241.17000,0.002656
84788,2012-08-20,238.20000,241.64999,240.35001,-0.000607
84788,2012-08-21,238.55000,243.85001,239.45000,-0.002332
84788,2012-08-22,238.80000,244.89999,243.10001,-0.000105
84788,2012-08-23,239.02000,243.48000,241.19800,-0.007326
84788,2012-08-24,241.36000,246.87000,245.74001,0.005498
84788,2012-08-27,243.12000,247.50000,243.92000,-0.000562
84788,2012-08-28,243.00000,246.77991,246.11000,0.000261
84788,2012-08-29,244.59000,247.61000,247.12000,0.000995
84788,2012-08-30,245.25000,250.00000,246.22000,-0.007804
84788,2012-08-31,245.50011,249.45000,248.27000,0.005893
84788,2012-09-04,244.66000,251.00000,247.88000,0.000689
84788,2012-09-05,245.30000,248.61000,246.22000,-0.000598
84788,2012-09-06,247.20000,252.70000,251.38000,0.019478
84788,2012-09-07,253.52000,259.42001,259.14001,0.005653
84788,2012-09-10,256.82001,260.00000,257.09000,-0.005688
84788,2012-09-11,254.25999,257.60001,255.67000,0.003441
84788,2012-09-12,253.50000,257.78000,255.63000,0.002655
84788,2012-09-13,253.80000,262.00000,260.23999,0.015290
84788,2012-09-14,259.76999,264.10999,261.26999,0.006150
84788,2012-09-17,257.00000,261.25000,258.00000,-0.004547
84788,2012-09-18,257.00000,260.50000,258.75000,-0.001778
84788,2012-09-19,258.53000,262.84000,261.67999,0.001305
84788,2012-09-20,258.00000,260.87000,260.81000,-0.001944
84788,2012-09-21,256.73999,262.00000,257.47000,0.000443
84788,2012-09-24,253.00000,255.60001,254.80499,-0.003091
84788,2012-09-25,251.03000,258.95001,252.46001,-0.010823
84788,2012-09-26,248.23000,254.61000,249.67000,-0.005532
84788,2012-09-27,250.52000,257.39999,256.59000,0.010054
84788,2012-09-28,253.20000,257.00000,254.32001,-0.004495
84788,2012-10-01,250.49001,256.16000,252.00999,0.002809
84788,2012-10-02,249.03000,253.14999,250.60001,0.001182
84788,2012-10-03,249.56000,256.10001,255.92000,0.002510
84788,2012-10-04,255.87000,261.51999,260.47000,0.007681
84788,2012-10-05,257.48999,261.89999,258.51001,-0.000149
84788,2012-10-08,255.56000,259.79999,259.06000,-0.003572
84788,2012-10-09,250.73000,259.35001,250.96001,-0.009769
84788,2012-10-10,244.00999,252.46001,244.99001,-0.005559
84788,2012-10-11,241.89000,249.30000,244.22000,0.001750
84788,2012-10-12,241.91000,245.46001,242.36000,-0.003505
84788,2012-10-15,238.50999,244.77600,244.17999,0.007245
84788,2012-10-16,242.08000,245.77000,243.94000,0.009950
84788,2012-10-17,243.30000,248.79990,247.49001,0.005092
84788,2012-10-18,242.70000,250.91000,244.85001,-0.002677
84788,2012-10-19,238.94000,246.82001,240.00000,-0.015625
84788,2012-10-22,232.32001,238.95000,233.78000,0.000194
84788,2012-10-23,230.00999,236.50000,234.31000,-0.012938
84788,2012-10-24,227.95010,235.94000,228.49001,-0.002614
84788,2012-10-25,222.92000,230.92000,222.92000,0.003305
84788,2012-10-26,226.69000,238.71001,238.24001,-0.001384
84788,2012-10-31,230.50000,238.70000,232.89310,0.002481
84788,2012-11-01,231.34000,234.55000,232.14000,0.011222
84788,2012-11-02,232.11000,237.39999,232.42239,-0.009753
84788,2012-11-05,230.11000,234.83000,234.33000,0.002234
84788,2012-11-06,234.45000,237.75000,237.56000,0.007874
84788,2012-11-07,229.42000,235.66000,232.06081,-0.021077
84788,2012-11-08,227.10001,233.45000,227.35001,-0.011590
84788,2012-11-09,224.60020,230.97000,226.31000,0.000950
84788,2012-11-12,225.41000,229.21989,226.47000,-0.000217
84788,2012-11-13,224.71001,227.89999,226.60001,-0.004156
84788,2012-11-14,222.50999,227.41000,222.95000,-0.014712
84788,2012-11-15,218.17999,225.16000,220.59900,-0.002927
84788,2012-11-16,218.64000,226.25000,225.23000,0.006191
84788,2012-11-19,227.45000,232.50000,229.71001,0.019193
84788,2012-11-20,229.50000,233.82001,233.78000,0.000985
84788,2012-11-21,232.75000,238.67000,238.03000,0.003133
84788,2012-11-23,236.48000,240.00000,239.88000,0.012731
84788,2012-11-26,238.00000,244.31900,243.62000,-0.001643
84788,2012-11-27,241.53999,245.67000,243.40170,-0.004423
84788,2012-11-28,241.50400,247.23000,247.11000,0.007480
84788,2012-11-29,247.50000,252.48000,251.27000,0.005426
84788,2012-11-30,248.27000,252.64999,252.05000,0.000275
84788,2012-12-03,250.00000,254.16000,250.32910,-0.004218
84788,2012-12-04,248.66000,253.00000,252.48810,-0.001279
84788,2012-12-05,250.38000,255.55000,253.96001,0.001758
84788,2012-12-06,251.50999,255.17000,253.37000,0.002846
84788,2012-12-07,252.00999,255.21001,253.26810,0.002528
84788,2012-12-10,247.30000,254.78000,247.77000,0.001535
84788,2012-12-11,246.64999,253.48000,250.69000,0.006159
84788,2012-12-12,250.06000,254.36000,251.75999,0.000256
84788,2012-12-13,250.02000,254.53999,251.25000,-0.005875
84788,2012-12-14,247.78999,251.89999,249.19000,-0.003092
84788,2012-12-17,249.25999,254.00000,253.86000,0.010188
84788,2012-12-18,254.57001,263.10999,260.39999,0.011130
84788,2012-12-19,257.67999,261.66989,257.98999,-0.004648
84788,2012-12-20,256.54001,262.41000,261.50000,0.004896
84788,2012-12-21,255.74001,258.38000,256.92001,-0.008495
84788,2012-12-24,256.95999,259.50000,258.62000,-0.002209
84788,2012-12-26,248.03999,257.42001,248.63139,-0.004966
84788,2012-12-27,242.86000,249.35001,248.31000,-0.000687
84788,2012-12-28,245.05000,247.44000,245.17999,-0.009281
84788,2012-12-31,242.75000,252.41000,250.87000,0.016438
84788,2013-01-02,253.25999,258.09991,257.31000,0.025017
84788,2013-01-03,256.37000,260.88000,258.48001,-0.001911
84788,2013-01-04,256.64999,259.79999,259.14999,0.005656
84788,2013-01-07,262.67001,269.72501,268.45920,-0.002557
84788,2013-01-08,263.56699,268.98001,266.38000,-0.002210
84788,2013-01-09,265.40100,269.50000,266.35001,0.003406
84788,2013-01-10,262.29999,268.73999,265.34000,0.006795
84788,2013-01-11,264.10999,268.42999,267.94000,0.000244
84788,2013-01-14,267.54001,274.26001,272.73001,-0.000350
84788,2013-01-15,269.29999,272.73001,271.89999,0.001961
84788,2013-01-16,267.82999,271.23999,268.92999,-0.000738
84788,2013-01-17,269.20999,271.97000,270.48001,0.005936
84788,2013-01-18,269.60001,274.50000,272.12000,0.002943
84788,2013-01-22,269.23001,272.10001,270.19000,0.005185
84788,2013-01-23,266.64999,271.09000,268.10999,0.000285
84788,2013-01-24,269.37000,276.64999,273.62000,0.000640
84788,2013-01-25,274.39999,284.72000,283.98999,0.005256
84788,2013-01-28,274.39999,284.48001,276.04001,-0.001315
84788,2013-01-29,258.35001,275.45999,260.35001,0.003636
84788,2013-01-30,267.10999,284.20001,272.76401,-0.003848
84788,2013-01-31,263.69910,275.94000,265.50000,-0.000822
84788,2013-02-01,262.79999,268.92999,265.00000,0.009300
84788,2013-02-04,259.07001,264.68399,259.98001,-0.011046
84788,2013-02-05,261.45999,268.03000,266.89001,0.009256
84788,2013-02-06,261.10999,266.89001,262.22000,0.001292
84788,2013-02-07,255.11000,264.10001,260.23001,-0.002120
84788,2013-02-08,260.55499,265.25000,261.95001,0.005394
84788,2013-02-11,256.60001,263.25000,257.20999,-0.001003
84788,2013-02-12,257.00000,260.16000,258.70001,0.002193
84788,2013-02-13,260.29999,269.95999,269.47000,0.001391
84788,2013-02-14,265.39999,270.64999,269.23999,0.000864
84788,2013-02-15,263.10999,268.92001,265.09000,-0.002011
84788,2013-02-19,264.50000,270.10999,269.75000,0.006962
84788,2013-02-20,266.37100,274.29999,266.41000,-0.013335
84788,2013-02-21,263.25000,269.48001,265.94000,-0.007072
84788,2013-02-22,261.60999,267.10999,265.42001,0.008671
84788,2013-02-25,259.64999,268.69400,259.87000,-0.017175
84788,2013-02-26,255.73000,262.04001,259.35999,0.005660
84788,2013-02-27,256.85999,265.82999,263.25000,0.012284
84788,2013-02-28,260.63000,267.00000,264.26999,-0.000631
84788,2013-03-01,261.04001,266.60001,265.73999,0.001753
84788,2013-03-04,264.14001,273.29999,273.10999,0.003651
84788,2013-03-05,269.98999,276.67999,275.59000,0.009197
84788,2013-03-06,271.83200,276.48901,273.79001,0.001659
84788,2013-03-07,271.85001,274.79999,273.88000,0.002330
84788,2013-03-08,271.50000,275.44000,274.19000,0.004901
84788,2013-03-11,270.39999,273.98999,271.23999,0.002697
84788,2013-03-12,270.36011,277.39999,274.13000,-0.001932
84788,2013-03-13,272.64001,276.50000,275.10001,0.000806
84788,2013-03-14,263.53000,270.00000,265.73999,0.005967
84788,2013-03-15,260.04999,267.26001,261.82001,-0.001518
84788,2013-03-18,257.12000,261.48999,257.89001,-0.005331
84788,2013-03-19,252.62000,259.50000,256.41000,-0.002926
84788,2013-03-20,254.55009,259.76001,257.27802,0.007254
84788,2013-03-21,252.67999,257.00000,253.39000,-0.007567
84788,2013-03-22,252.07001,257.76999,257.75000,0.005845
84788,2013-03-25,254.50000,259.42899,256.01999,-0.003073
84788,2013-03-26,256.28000,261.48001,260.31000,0.007304
84788,2013-03-27,257.89999,265.92999,265.29999,-0.000119
84788,2013-03-28,264.06000,267.37500,266.48999,0.004057
84788,2013-04-01,261.01001,267.39999,261.60999,-0.005396
84788,2013-04-02,260.54999,265.89001,263.32199,0.002712
84788,2013-04-03,257.75000,263.67001,259.03000,-0.011868
84788,2013-04-04,256.12000,260.41000,259.07999,0.003827
84788,2013-04-05,253.67000,256.17999,255.48000,-0.003524
84788,2013-04-08,255.63000,259.67899,258.95001,0.006644
84788,2013-04-09,257.00000,262.60999,261.14001,0.003706
84788,2013-04-10,259.32001,265.98001,264.76999,0.011627
84788,2013-04-11,264.73999,270.97000,269.85001,0.003196
84788,2013-04-12,267.01999,273.26999,272.87000,-0.003784
84788,2013-04-15,267.10001,275.12000,267.72000,-0.025613
84788,2013-04-16,268.06000,272.79999,272.34000,0.014665
84788,2013-04-17,264.25000,270.85001,267.39999,-0.014700
84788,2013-04-18,256.60001,266.98990,259.42001,-0.005694
84788,2013-04-19,257.50000,262.88000,260.32001,0.009367
84788,2013-04-22,258.03000,264.60001,263.54999,0.004279
84788,2013-04-23,264.50000,269.87000,268.89999,0.010151
84788,2013-04-24,266.81000,271.47000,268.78000,0.002181
84788,2013-04-25,270.50000,275.79999,274.70001,0.004950
84788,2013-04-26,252.81000,272.01999,254.81000,-0.002479
84788,2013-04-29,249.14999,257.01001,249.74001,0.007375
84788,2013-04-30,248.56000,254.67999,253.81000,0.004142
84788,2013-05-01,245.75000,254.20000,248.23000,-0.010616
84788,2013-05-02,245.78000,252.92999,252.55000,0.009490
84788,2013-05-03,254.70000,259.25000,258.04999,0.010408
84788,2013-05-06,253.42010,259.50000,255.72000,0.002568
84788,2013-05-07,252.91010,259.73999,257.73001,0.005139
84788,2013-05-08,255.33400,260.29501,258.67999,0.005025
84788,2013-05-09,256.88000,263.54999,260.16000,-0.003690
84788,2013-05-10,260.20999,263.64999,263.63000,0.004681
84788,2013-05-13,262.00000,265.88000,264.51001,-0.000627
84788,2013-05-14,264.02802,269.39999,268.32999,0.009357
84788,2013-05-15,264.56000,269.04999,266.56000,0.003947
84788,2013-05-16,263.85001,268.42999,264.12000,-0.004599
84788,2013-05-17,265.00000,269.98001,269.89999,0.009403
84788,2013-05-20,266.50000,271.79001,267.63000,0.000649
84788,2013-05-21,267.66000,270.76999,268.85999,0.001601
84788,2013-05-22,260.79999,267.59000,262.95999,-0.009647
84788,2013-05-23,259.59000,263.17001,261.79999,-0.002447
84788,2013-05-24,258.34000,261.92999,261.73999,-0.001030
84788,2013-05-28,266.00000,271.10001,267.29001,0.006315
84788,2013-05-29,264.84399,268.25000,265.53000,-0.006976
84788,2013-05-30,265.61499,268.57001,266.82999,0.004207
84788,2013-05-31,265.94000,271.91000,269.20001,-0.013576
84788,2013-06-03,262.95001,269.10999,266.88000,0.004644
84788,2013-06-04,263.01999,268.88000,265.70001,-0.005567
84788,2013-06-05,265.01999,271.66000,267.17001,-0.013406
84788,2013-06-06,264.20999,270.50000,267.82999,0.008986
84788,2013-06-07,269.13000,280.10001,276.87000,0.011396
84788,2013-06-10,275.23999,282.47000,281.07001,0.000186
84788,2013-06-11,274.23999,278.41101,274.78000,-0.010898
84788,2013-06-12,270.45001,276.79999,271.67001,-0.008142
84788,2013-06-13,270.29010,276.79999,275.79001,0.015067
84788,2013-06-14,273.44199,277.07001,273.98999,-0.005384
84788,2013-06-17,275.64999,280.20001,278.06000,0.007199
84788,2013-06-18,278.10999,282.91000,281.76001,0.007364
84788,2013-06-19,277.87000,283.34000,278.16000,-0.013411
84788,2013-06-20,272.39001,278.60001,273.44000,-0.025763
84788,2013-06-21,269.79001,275.83990,273.35999,0.001447
84788,2013-06-24,265.00000,273.16000,270.60999,-0.012357
84788,2013-06-25,269.00000,273.47000,272.08801,0.010330
84788,2013-06-26,273.50009,277.98001,277.57001,0.008929
84788,2013-06-27,274.54001,280.20001,277.54999,0.008128
84788,2013-06-28,276.19000,279.82999,277.69000,-0.002811
84788,2013-07-01,277.16000,283.29001,282.10001,0.006719
84788,2013-07-02,280.59000,286.57999,283.73001,-0.001413
84788,2013-07-03,282.00000,285.39999,284.03000,0.000409
84788,2013-07-05,282.07001,286.37991,285.88000,0.009046
84788,2013-07-08,286.14001,291.67001,290.59000,0.005169
84788,2013-07-09,288.01001,292.57001,291.53000,0.007728
84788,2013-07-10,289.39999,293.34000,292.32999,0.000631
84788,2013-07-11,292.10001,300.69000,299.66000,0.014622
84788,2013-07-12,298.50000,307.54999,307.54999,0.002473
84788,2013-07-15,304.35001,307.98999,306.57001,0.002326
84788,2013-07-16,305.51190,309.39001,306.87000,-0.003794
84788,2013-07-17,305.69000,308.79999,308.69000,0.003004
84788,2013-07-18,301.87000,306.34079,304.10999,0.005474
84788,2013-07-19,301.91000,305.79001,305.23001,0.001493
84788,2013-07-22,302.00000,309.25000,303.48001,0.002804
84788,2013-07-23,300.56000,305.06000,301.06000,-0.001168
84788,2013-07-24,298.04001,303.84000,298.94000,-0.004922
84788,2013-07-25,296.75000,304.50000,303.39999,0.003970
84788,2013-07-26,295.54999,313.62000,312.01001,0.000137
84788,2013-07-29,305.89999,313.00000,306.10001,-0.003761
84788,2013-07-30,301.57001,309.78329,302.41000,0.000403
84788,2013-07-31,301.00000,305.14999,301.22000,0.000198
84788,2013-08-01,298.90500,306.20999,305.57001,0.012272
84788,2013-08-02,301.50000,305.32999,304.20999,0.001330
84788,2013-08-05,298.29999,303.62000,300.98999,-0.000735
84788,2013-08-06,297.51999,301.35999,300.75000,-0.006575
84788,2013-08-07,296.14999,300.98999,296.91000,-0.004520
84788,2013-08-08,292.55011,298.51999,295.73999,0.005444
84788,2013-08-09,294.29871,299.26999,297.26001,-0.001918
84788,2013-08-12,295.26001,299.07999,296.69000,-0.000142
84788,2013-08-13,290.67001,296.37000,293.97000,0.001519
84788,2013-08-14,290.54001,294.29001,291.34000,-0.004101
84788,2013-08-15,285.14999,289.29999,286.47000,-0.012973
84788,2013-08-16,284.50000,288.32999,284.82001,-0.002939
84788,2013-08-19,283.48001,289.56000,285.57001,-0.007102
84788,2013-08-20,285.73999,289.51501,287.09000,0.005671
84788,2013-08-21,283.82999,288.50000,284.57001,-0.006168
84788,2013-08-22,284.79999,289.87000,289.73001,0.009133
84788,2013-08-23,287.89999,291.50000,290.01001,0.004368
84788,2013-08-26,285.62070,291.04990,286.20999,-0.002848
84788,2013-08-27,279.73999,285.28000,280.92999,-0.016319
84788,2013-08-28,279.32999,283.00000,281.57999,0.002626
84788,2013-08-29,280.00000,285.98001,283.98001,0.003200
84788,2013-08-30,280.00000,284.87000,280.98001,-0.004834
84788,2013-09-03,284.17001,291.39001,288.79999,0.004521
84788,2013-09-04,287.57999,295.23001,293.64001,0.007605
84788,2013-09-05,292.70999,297.00000,294.10001,0.001833
84788,2013-09-06,290.79999,298.88000,295.85999,0.001055
84788,2013-09-09,296.60001,299.95999,299.70999,0.010854
84788,2013-09-10,297.22000,301.00000,300.35999,0.007222
84788,2013-09-11,297.84000,301.85999,299.64001,0.002744
84788,2013-09-12,297.66101,302.00000,298.85999,-0.004005
84788,2013-09-13,296.20099,300.22000,297.92001,0.002646
84788,2013-09-16,295.26001,301.00000,296.06000,0.005158
84788,2013-09-17,296.01010,304.64999,304.17001,0.004984
84788,2013-09-18,302.91000,312.73999,312.03400,0.012559
84788,2013-09-19,311.04001,314.54001,312.06000,-0.001145
84788,2013-09-20,312.41000,320.57001,316.34000,-0.007316
84788,2013-09-23,308.77100,315.89999,311.48999,-0.004157
84788,2013-09-24,311.28000,318.07990,314.13000,-0.001219
84788,2013-09-25,310.75000,316.70999,312.64999,-0.001665
84788,2013-09-26,313.26001,319.37000,318.12000,0.003966
84788,2013-09-27,313.35001,317.20999,316.01001,-0.003601
84788,2013-09-30,311.06000,315.31000,312.64001,-0.004865
84788,2013-10-01,313.64999,321.00000,320.95001,0.008713
84788,2013-10-02,317.51999,321.73001,320.51001,-0.000675
84788,2013-10-03,313.01999,322.92001,314.76001,-0.008614
84788,2013-10-04,312.62000,319.20001,319.04001,0.006746
84788,2013-10-07,309.73999,315.33990,310.03000,-0.008488
84788,2013-10-08,300.26999,311.54501,303.23001,-0.013092
84788,2013-10-09,296.50250,303.49780,298.23001,-0.000450
84788,2013-10-10,302.59009,306.70001,305.17401,0.021009
84788,2013-10-11,303.84000,310.92999,310.88901,0.006898
84788,2013-10-14,307.00000,311.64499,310.70001,0.004083
84788,2013-10-15,305.26001,310.79001,306.39999,-0.006869
84788,2013-10-16,305.55399,310.79999,310.48999,0.012763
84788,2013-10-17,305.23999,311.00000,310.76999,0.007752
84788,2013-10-18,316.75000,331.89001,328.93100,0.006943
84788,2013-10-21,323.79999,330.00000,326.44000,0.000142
84788,2013-10-22,325.67999,337.10999,332.54001,0.005536
84788,2013-10-23,324.06009,331.72000,326.75601,-0.005311
84788,2013-10-24,326.75000,332.64990,332.20999,0.004057
84788,2013-10-25,352.62000,368.39999,363.39001,0.003149
84788,2013-10-28,357.20001,362.75000,358.16000,0.000343
84788,2013-10-29,356.29001,362.89001,362.70001,0.004439
84788,2013-10-30,358.64999,365.00000,361.07999,-0.005667
84788,2013-10-31,359.00000,366.00000,364.03000,-0.003508
84788,2013-11-01,356.10001,365.76999,359.00201,0.001410
84788,2013-11-04,354.39999,361.00000,358.73999,0.004327
84788,2013-11-05,354.84000,360.17001,358.89200,-0.003013
84788,2013-11-06,354.50000,362.87000,356.17999,0.003041
84788,2013-11-07,341.88000,357.89999,343.56000,-0.013887
84788,2013-11-08,344.04001,351.04999,350.31000,0.012360
84788,2013-11-11,348.06000,355.37000,354.37799,0.001005
84788,2013-11-12,347.28201,355.48260,349.53000,-0.002250
